date,employee_id,employee_name,department,clock_in,clock_out,break_minutes,paid_leave,actual_work_hours,overtime_hours,clock_imputed,source_file
2024-01-12,EMP-167,社員006,人事部,09:26,17:32,60,0,7.1,0.0,False,03_人事部_勤怠_202401.csv
2024-01-15,EMP-167,社員006,人事部,09:04,19:56,60,0,9.87,1.8699999999999992,False,03_人事部_勤怠_202401.csv
2024-01-16,EMP-167,社員006,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-17,EMP-167,社員006,人事部,09:22,17:17,60,0,6.92,0.0,False,03_人事部_勤怠_202401.csv
2024-01-18,EMP-167,社員006,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-19,EMP-167,社員006,人事部,09:05,18:37,60,0,8.53,0.5299999999999994,False,03_人事部_勤怠_202401.csv
2024-01-22,EMP-167,社員006,人事部,09:23,19:05,60,0,8.7,0.6999999999999993,False,03_人事部_勤怠_202401.csv
2024-01-23,EMP-167,社員006,人事部,08:54,19:49,60,0,9.92,1.92,False,03_人事部_勤怠_202401.csv
2024-01-24,EMP-167,社員006,人事部,08:43,17:17,60,0,7.57,0.0,False,03_人事部_勤怠_202401.csv
2024-01-25,EMP-167,社員006,人事部,08:30,17:41,60,0,8.18,0.17999999999999972,False,03_人事部_勤怠_202401.csv
2024-01-26,EMP-167,社員006,人事部,08:16,19:51,60,0,10.58,2.58,False,03_人事部_勤怠_202401.csv
2024-01-29,EMP-167,社員006,人事部,09:13,18:54,60,0,8.68,0.6799999999999997,False,03_人事部_勤怠_202401.csv
2024-01-30,EMP-167,社員006,人事部,09:09,19:33,60,0,9.4,1.4000000000000004,False,03_人事部_勤怠_202401.csv
2024-01-31,EMP-167,社員006,人事部,08:00,19:42,60,0,10.7,2.6999999999999993,False,03_人事部_勤怠_202401.csv
2024-01-01,EMP-487,社員007,人事部,09:09,19:06,60,0,8.95,0.9499999999999993,False,03_人事部_勤怠_202401.csv
2024-01-02,EMP-487,社員007,人事部,09:20,18:55,60,0,8.58,0.5800000000000001,False,03_人事部_勤怠_202401.csv
2024-01-03,EMP-487,社員007,人事部,09:06,17:33,60,0,7.45,0.0,False,03_人事部_勤怠_202401.csv
2024-01-04,EMP-487,社員007,人事部,09:21,18:43,60,0,8.37,0.3699999999999992,False,03_人事部_勤怠_202401.csv
2024-01-05,EMP-487,社員007,人事部,09:09,18:58,60,0,8.82,0.8200000000000003,False,03_人事部_勤怠_202401.csv
2024-01-08,EMP-487,社員007,人事部,08:37,19:36,60,0,9.98,1.9800000000000004,False,03_人事部_勤怠_202401.csv
2024-01-09,EMP-487,社員007,人事部,08:43,19:40,60,0,9.95,1.9499999999999993,False,03_人事部_勤怠_202401.csv
2024-01-10,EMP-487,社員007,人事部,09:16,18:54,60,0,8.63,0.6300000000000008,False,03_人事部_勤怠_202401.csv
2024-01-11,EMP-487,社員007,人事部,08:18,17:30,60,0,8.2,0.1999999999999993,False,03_人事部_勤怠_202401.csv
2024-01-12,EMP-487,社員007,人事部,08:43,18:41,60,0,8.97,0.9700000000000006,False,03_人事部_勤怠_202401.csv
2024-01-15,EMP-487,社員007,人事部,09:13,18:23,60,0,8.17,0.16999999999999993,False,03_人事部_勤怠_202401.csv
2024-01-16,EMP-487,社員007,人事部,08:30,17:55,60,0,8.42,0.41999999999999993,False,03_人事部_勤怠_202401.csv
2024-01-17,EMP-487,社員007,人事部,08:30,17:32,60,0,8.03,0.02999999999999936,False,03_人事部_勤怠_202401.csv
2024-01-18,EMP-487,社員007,人事部,09:13,17:55,60,0,7.7,0.0,False,03_人事部_勤怠_202401.csv
2024-01-19,EMP-487,社員007,人事部,08:21,18:36,60,0,9.25,1.25,False,03_人事部_勤怠_202401.csv
2024-01-22,EMP-487,社員007,人事部,08:20,19:11,60,0,9.85,1.8499999999999996,False,03_人事部_勤怠_202401.csv
2024-01-23,EMP-487,社員007,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-24,EMP-487,社員007,人事部,08:36,17:31,60,0,7.92,0.0,False,03_人事部_勤怠_202401.csv
2024-01-25,EMP-487,社員007,人事部,08:39,18:40,60,0,9.02,1.0199999999999996,False,03_人事部_勤怠_202401.csv
2024-01-26,EMP-487,社員007,人事部,09:12,17:02,60,0,6.83,0.0,False,03_人事部_勤怠_202401.csv
2024-01-29,EMP-487,社員007,人事部,08:57,18:48,60,0,8.85,0.8499999999999996,False,03_人事部_勤怠_202401.csv
2024-01-30,EMP-487,社員007,人事部,08:40,19:15,60,0,9.58,1.58,False,03_人事部_勤怠_202401.csv
2024-01-31,EMP-487,社員007,人事部,09:04,17:24,60,0,7.33,0.0,False,03_人事部_勤怠_202401.csv
2024-01-01,EMP-579,社員008,人事部,08:52,17:19,60,0,7.45,0.0,False,03_人事部_勤怠_202401.csv
2024-01-02,EMP-579,社員008,人事部,09:13,19:08,60,0,8.92,0.9199999999999999,False,03_人事部_勤怠_202401.csv
2024-01-03,EMP-579,社員008,人事部,09:24,17:10,60,0,6.77,0.0,False,03_人事部_勤怠_202401.csv
2024-01-04,EMP-579,社員008,人事部,09:00,17:14,60,0,7.23,0.0,False,03_人事部_勤怠_202401.csv
2024-01-05,EMP-579,社員008,人事部,08:37,19:10,60,0,9.55,1.5500000000000007,False,03_人事部_勤怠_202401.csv
2024-01-08,EMP-579,社員008,人事部,08:24,19:16,60,0,9.87,1.8699999999999992,False,03_人事部_勤怠_202401.csv
2024-01-09,EMP-579,社員008,人事部,08:42,17:41,60,0,7.98,0.0,False,03_人事部_勤怠_202401.csv
2024-01-10,EMP-579,社員008,人事部,08:26,18:24,60,0,8.97,0.9700000000000006,False,03_人事部_勤怠_202401.csv
2024-01-11,EMP-579,社員008,人事部,08:13,19:43,60,0,10.5,2.5,False,03_人事部_勤怠_202401.csv
2024-01-12,EMP-579,社員008,人事部,08:42,19:17,60,0,9.58,1.58,False,03_人事部_勤怠_202401.csv
2024-01-15,EMP-579,社員008,人事部,09:26,17:32,60,0,7.1,0.0,False,03_人事部_勤怠_202401.csv
2024-01-16,EMP-579,社員008,人事部,08:50,17:31,60,0,7.68,0.0,False,03_人事部_勤怠_202401.csv
2024-01-17,EMP-579,社員008,人事部,09:26,19:12,60,0,8.77,0.7699999999999996,False,03_人事部_勤怠_202401.csv
2024-01-18,EMP-579,社員008,人事部,08:02,19:31,60,0,10.48,2.4800000000000004,False,03_人事部_勤怠_202401.csv
2024-01-19,EMP-579,社員008,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-22,EMP-579,社員008,人事部,08:53,19:42,60,0,9.82,1.8200000000000003,False,03_人事部_勤怠_202401.csv
2024-01-23,EMP-579,社員008,人事部,08:46,19:06,60,0,9.33,1.33,False,03_人事部_勤怠_202401.csv
2024-01-24,EMP-579,社員008,人事部,09:09,18:29,60,0,8.33,0.33000000000000007,False,03_人事部_勤怠_202401.csv
2024-01-25,EMP-579,社員008,人事部,08:54,18:23,60,0,8.48,0.4800000000000004,False,03_人事部_勤怠_202401.csv
2024-01-26,EMP-579,社員008,人事部,08:06,17:00,60,0,7.9,0.0,False,03_人事部_勤怠_202401.csv
2024-01-29,EMP-579,社員008,人事部,08:21,18:57,60,0,9.6,1.5999999999999996,False,03_人事部_勤怠_202401.csv
2024-01-30,EMP-579,社員008,人事部,08:23,18:11,60,0,8.8,0.8000000000000007,False,03_人事部_勤怠_202401.csv
2024-01-31,EMP-579,社員008,人事部,09:08,18:44,60,0,8.6,0.5999999999999996,False,03_人事部_勤怠_202401.csv
2024-01-01,EMP-957,社員009,人事部,08:07,17:44,60,0,8.62,0.6199999999999992,False,03_人事部_勤怠_202401.csv
2024-01-02,EMP-957,社員009,人事部,08:06,18:58,60,0,9.87,1.8699999999999992,False,03_人事部_勤怠_202401.csv
2024-01-03,EMP-957,社員009,人事部,09:05,19:24,60,0,9.32,1.3200000000000003,False,03_人事部_勤怠_202401.csv
2024-01-04,EMP-957,社員009,人事部,08:30,18:07,60,0,8.62,0.6199999999999992,False,03_人事部_勤怠_202401.csv
2024-01-05,EMP-957,社員009,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-08,EMP-957,社員009,人事部,08:42,18:33,60,0,8.85,0.8499999999999996,False,03_人事部_勤怠_202401.csv
2024-01-09,EMP-957,社員009,人事部,08:27,19:46,60,0,10.32,2.3200000000000003,False,03_人事部_勤怠_202401.csv
2024-01-10,EMP-957,社員009,人事部,09:04,19:57,60,0,9.88,1.8800000000000008,False,03_人事部_勤怠_202401.csv
2024-01-11,EMP-957,社員009,人事部,08:32,18:54,60,0,9.37,1.3699999999999992,False,03_人事部_勤怠_202401.csv
2024-01-12,EMP-957,社員009,人事部,09:10,17:21,60,0,7.18,0.0,False,03_人事部_勤怠_202401.csv
2024-01-15,EMP-957,社員009,人事部,08:35,19:24,60,0,9.82,1.8200000000000003,False,03_人事部_勤怠_202401.csv
2024-01-16,EMP-957,社員009,人事部,09:14,19:28,60,0,9.23,1.2300000000000004,False,03_人事部_勤怠_202401.csv
2024-01-17,EMP-957,社員009,人事部,09:03,18:47,60,0,8.73,0.7300000000000004,False,03_人事部_勤怠_202401.csv
2024-01-18,EMP-957,社員009,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-19,EMP-957,社員009,人事部,09:28,19:35,60,0,9.12,1.1199999999999992,False,03_人事部_勤怠_202401.csv
2024-01-22,EMP-957,社員009,人事部,09:11,17:52,60,0,7.68,0.0,False,03_人事部_勤怠_202401.csv
2024-01-23,EMP-957,社員009,人事部,09:22,19:23,60,0,9.02,1.0199999999999996,False,03_人事部_勤怠_202401.csv
2024-01-24,EMP-957,社員009,人事部,08:00,18:22,60,0,9.37,1.3699999999999992,False,03_人事部_勤怠_202401.csv
2024-01-25,EMP-957,社員009,人事部,09:17,19:23,60,0,9.1,1.0999999999999996,False,03_人事部_勤怠_202401.csv
2024-01-26,EMP-957,社員009,人事部,08:31,17:52,60,0,8.35,0.34999999999999964,False,03_人事部_勤怠_202401.csv
2024-01-29,EMP-957,社員009,人事部,08:16,19:12,60,0,9.93,1.9299999999999997,False,03_人事部_勤怠_202401.csv
2024-01-30,EMP-957,社員009,人事部,09:06,18:52,60,0,8.77,0.7699999999999996,False,03_人事部_勤怠_202401.csv
2024-01-31,EMP-957,社員009,人事部,08:48,18:02,60,0,8.23,0.23000000000000043,False,03_人事部_勤怠_202401.csv
2024-01-01,EMP-748,社員010,人事部,08:49,18:29,60,0,8.67,0.6699999999999999,False,03_人事部_勤怠_202401.csv
2024-01-02,EMP-748,社員010,人事部,08:31,17:33,60,0,8.03,0.02999999999999936,False,03_人事部_勤怠_202401.csv
2024-01-03,EMP-748,社員010,人事部,09:26,19:30,60,0,9.07,1.0700000000000003,False,03_人事部_勤怠_202401.csv
2024-01-04,EMP-748,社員010,人事部,08:44,19:11,60,0,9.45,1.4499999999999993,False,03_人事部_勤怠_202401.csv
2024-01-05,EMP-748,社員010,人事部,09:21,19:38,60,0,9.28,1.2799999999999994,False,03_人事部_勤怠_202401.csv
2024-01-08,EMP-748,社員010,人事部,09:13,19:58,60,0,9.75,1.75,False,03_人事部_勤怠_202401.csv
2024-01-09,EMP-748,社員010,人事部,09:30,18:18,60,0,7.8,0.0,False,03_人事部_勤怠_202401.csv
2024-01-10,EMP-748,社員010,人事部,09:19,19:56,60,0,9.62,1.6199999999999992,False,03_人事部_勤怠_202401.csv
2024-01-11,EMP-748,社員010,人事部,09:22,19:59,60,0,9.62,1.6199999999999992,False,03_人事部_勤怠_202401.csv
2024-01-12,EMP-748,社員010,人事部,08:39,19:18,60,0,9.65,1.6500000000000004,False,03_人事部_勤怠_202401.csv
2024-01-15,EMP-748,社員010,人事部,08:45,19:11,60,0,9.43,1.4299999999999997,False,03_人事部_勤怠_202401.csv
2024-01-16,EMP-748,社員010,人事部,09:22,17:48,60,0,7.43,0.0,False,03_人事部_勤怠_202401.csv
2024-01-17,EMP-748,社員010,人事部,09:21,19:57,60,0,9.6,1.5999999999999996,False,03_人事部_勤怠_202401.csv
2024-01-18,EMP-748,社員010,人事部,09:25,17:33,60,0,7.13,0.0,False,03_人事部_勤怠_202401.csv
2024-01-19,EMP-748,社員010,人事部,08:42,17:12,60,0,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-22,EMP-748,社員010,人事部,09:21,18:09,60,0,7.8,0.0,False,03_人事部_勤怠_202401.csv
2024-01-23,EMP-748,社員010,人事部,09:06,19:02,60,0,8.93,0.9299999999999997,False,03_人事部_勤怠_202401.csv
2024-01-24,EMP-748,社員010,人事部,08:47,19:35,60,0,9.8,1.8000000000000007,False,03_人事部_勤怠_202401.csv
2024-01-25,EMP-748,社員010,人事部,09:22,19:03,60,0,8.68,0.6799999999999997,False,03_人事部_勤怠_202401.csv
2024-01-26,EMP-748,社員010,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-29,EMP-748,社員010,人事部,09:26,17:58,60,0,7.53,0.0,False,03_人事部_勤怠_202401.csv
2024-01-30,EMP-748,社員010,人事部,09:24,19:34,60,0,9.17,1.17,False,03_人事部_勤怠_202401.csv
2024-01-31,EMP-748,社員010,人事部,08:18,18:11,60,0,8.88,0.8800000000000008,False,03_人事部_勤怠_202401.csv
2024-01-01,EMP-383,社員011,人事部,08:47,19:07,60,0,9.33,1.33,False,03_人事部_勤怠_202401.csv
2024-01-02,EMP-383,社員011,人事部,09:04,17:37,60,0,7.55,0.0,False,03_人事部_勤怠_202401.csv
2024-01-04,EMP-383,社員011,人事部,08:02,17:59,60,0,8.95,0.9499999999999993,False,03_人事部_勤怠_202401.csv
2024-01-05,EMP-383,社員011,人事部,09:15,19:35,60,0,9.33,1.33,False,03_人事部_勤怠_202401.csv
2024-01-08,EMP-383,社員011,人事部,09:16,17:11,60,0,6.92,0.0,False,03_人事部_勤怠_202401.csv
2024-01-09,EMP-383,社員011,人事部,08:26,19:34,60,0,10.13,2.130000000000001,False,03_人事部_勤怠_202401.csv
2024-01-10,EMP-383,社員011,人事部,08:42,18:21,60,0,8.65,0.6500000000000004,False,03_人事部_勤怠_202401.csv
2024-01-11,EMP-383,社員011,人事部,09:17,19:00,60,0,8.72,0.7200000000000006,False,03_人事部_勤怠_202401.csv
2024-01-12,EMP-383,社員011,人事部,08:57,19:39,60,0,9.7,1.6999999999999993,False,03_人事部_勤怠_202401.csv
2024-01-15,EMP-383,社員011,人事部,08:43,18:24,60,0,8.68,0.6799999999999997,False,03_人事部_勤怠_202401.csv
2024-01-16,EMP-383,社員011,人事部,09:08,19:46,60,0,9.63,1.6300000000000008,False,03_人事部_勤怠_202401.csv
2024-01-17,EMP-383,社員011,人事部,09:16,19:28,60,0,9.2,1.1999999999999993,False,03_人事部_勤怠_202401.csv
2024-01-18,EMP-383,社員011,人事部,08:20,19:05,60,0,9.75,1.75,False,03_人事部_勤怠_202401.csv
2024-01-19,EMP-383,社員011,人事部,08:40,17:13,60,0,7.55,0.0,False,03_人事部_勤怠_202401.csv
2024-01-22,EMP-383,社員011,人事部,09:26,17:13,60,0,6.78,0.0,False,03_人事部_勤怠_202401.csv
2024-01-23,EMP-383,社員011,人事部,09:20,17:47,60,0,7.45,0.0,False,03_人事部_勤怠_202401.csv
2024-01-24,EMP-383,社員011,人事部,09:01,17:04,60,0,7.05,0.0,False,03_人事部_勤怠_202401.csv
2024-01-25,EMP-383,社員011,人事部,08:36,17:58,60,0,8.37,0.3699999999999992,False,03_人事部_勤怠_202401.csv
2024-01-26,EMP-383,社員011,人事部,09:13,18:01,60,0,7.8,0.0,False,03_人事部_勤怠_202401.csv
2024-01-29,EMP-383,社員011,人事部,08:41,19:39,60,0,9.97,1.9700000000000006,False,03_人事部_勤怠_202401.csv
2024-01-30,EMP-383,社員011,人事部,08:44,17:22,60,0,7.63,0.0,False,03_人事部_勤怠_202401.csv
2024-01-31,EMP-383,社員011,人事部,09:19,17:18,60,0,6.98,0.0,False,03_人事部_勤怠_202401.csv
2024-01-01,EMP-300,社員012,人事部,09:26,19:01,60,0,8.58,0.5800000000000001,False,03_人事部_勤怠_202401.csv
2024-01-02,EMP-300,社員012,人事部,08:47,18:50,60,0,9.05,1.0500000000000007,False,03_人事部_勤怠_202401.csv
2024-01-03,EMP-300,社員012,人事部,08:19,19:56,60,0,10.62,2.619999999999999,False,03_人事部_勤怠_202401.csv
2024-01-04,EMP-300,社員012,人事部,09:30,17:35,60,0,7.08,0.0,False,03_人事部_勤怠_202401.csv
2024-01-05,EMP-300,社員012,人事部,08:00,19:38,60,0,10.63,2.630000000000001,False,03_人事部_勤怠_202401.csv
2024-01-08,EMP-300,社員012,人事部,08:19,17:47,60,0,8.47,0.47000000000000064,False,03_人事部_勤怠_202401.csv
2024-01-09,EMP-300,社員012,人事部,08:26,19:54,60,0,10.47,2.4700000000000006,False,03_人事部_勤怠_202401.csv
2024-01-10,EMP-300,社員012,人事部,08:39,18:12,60,0,8.55,0.5500000000000007,False,03_人事部_勤怠_202401.csv
2024-01-11,EMP-300,社員012,人事部,08:54,19:29,60,0,9.58,1.58,False,03_人事部_勤怠_202401.csv
2024-01-12,EMP-300,社員012,人事部,08:16,17:12,60,0,7.93,0.0,False,03_人事部_勤怠_202401.csv
2024-01-15,EMP-300,社員012,人事部,09:11,17:42,60,0,7.52,0.0,False,03_人事部_勤怠_202401.csv
2024-01-16,EMP-300,社員012,人事部,08:57,17:20,60,0,7.38,0.0,False,03_人事部_勤怠_202401.csv
2024-01-17,EMP-300,社員012,人事部,09:22,19:09,60,0,8.78,0.7799999999999994,False,03_人事部_勤怠_202401.csv
2024-01-18,EMP-300,社員012,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-19,EMP-300,社員012,人事部,08:45,19:41,60,0,9.93,1.9299999999999997,False,03_人事部_勤怠_202401.csv
2024-01-22,EMP-300,社員012,人事部,08:43,19:21,60,0,9.63,1.6300000000000008,False,03_人事部_勤怠_202401.csv
2024-01-23,EMP-300,社員012,人事部,09:24,18:31,60,0,8.12,0.11999999999999922,False,03_人事部_勤怠_202401.csv
2024-01-24,EMP-300,社員012,人事部,08:53,18:54,60,0,9.02,1.0199999999999996,False,03_人事部_勤怠_202401.csv
2024-01-25,EMP-300,社員012,人事部,08:16,19:56,60,0,10.67,2.67,False,03_人事部_勤怠_202401.csv
2024-01-26,EMP-300,社員012,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-29,EMP-300,社員012,人事部,09:24,19:13,60,0,8.82,0.8200000000000003,False,03_人事部_勤怠_202401.csv
2024-01-30,EMP-300,社員012,人事部,09:20,17:23,60,0,7.05,0.0,False,03_人事部_勤怠_202401.csv
2024-01-31,EMP-300,社員012,人事部,09:04,18:32,60,0,8.47,0.47000000000000064,False,03_人事部_勤怠_202401.csv
2024-01-01,EMP-288,社員001,開発部,08:54,19:43,60,0,9.82,1.8200000000000003,False,04_開発部_勤怠_202401.csv
2024-01-02,EMP-288,社員001,開発部,09:05,20:47,60,0,10.7,2.6999999999999993,False,04_開発部_勤怠_202401.csv
2024-01-03,EMP-288,社員001,開発部,08:14,17:04,60,0,7.83,0.0,False,04_開発部_勤怠_202401.csv
2024-01-04,EMP-288,社員001,開発部,08:33,18:24,60,0,8.85,0.8499999999999996,False,04_開発部_勤怠_202401.csv
2024-01-05,EMP-288,社員001,開発部,08:02,18:06,60,0,9.07,1.0700000000000003,False,04_開発部_勤怠_202401.csv
2024-01-08,EMP-288,社員001,開発部,09:26,19:34,60,0,9.13,1.1300000000000008,False,04_開発部_勤怠_202401.csv
2024-01-09,EMP-288,社員001,開発部,09:11,19:33,60,0,9.37,1.3699999999999992,False,04_開発部_勤怠_202401.csv
2024-01-10,EMP-288,社員001,開発部,08:33,21:31,60,0,11.97,3.9700000000000006,False,04_開発部_勤怠_202401.csv
2024-01-11,EMP-288,社員001,開発部,08:32,18:10,60,0,8.63,0.6300000000000008,False,04_開発部_勤怠_202401.csv
2024-01-12,EMP-288,社員001,開発部,09:06,20:23,60,0,10.28,2.2799999999999994,False,04_開発部_勤怠_202401.csv
2024-01-15,EMP-288,社員001,開発部,08:26,19:07,60,0,9.68,1.6799999999999997,False,04_開発部_勤怠_202401.csv
2024-01-16,EMP-288,社員001,開発部,08:37,22:01,60,0,12.4,4.4,False,04_開発部_勤怠_202401.csv
2024-01-17,EMP-288,社員001,開発部,08:08,17:57,60,0,8.82,0.8200000000000003,False,04_開発部_勤怠_202401.csv
2024-01-18,EMP-288,社員001,開発部,09:29,22:38,60,0,12.15,4.15,False,04_開発部_勤怠_202401.csv
2024-01-19,EMP-288,社員001,開発部,09:30,22:38,60,0,12.13,4.130000000000001,False,04_開発部_勤怠_202401.csv
2024-01-22,EMP-288,社員001,開発部,08:14,19:09,60,0,9.92,1.92,False,04_開発部_勤怠_202401.csv
2024-01-23,EMP-288,社員001,開発部,08:39,18:10,60,0,8.52,0.5199999999999996,False,04_開発部_勤怠_202401.csv
2024-01-24,EMP-288,社員001,開発部,09:19,20:24,60,0,10.08,2.08,False,04_開発部_勤怠_202401.csv
2024-01-25,EMP-288,社員001,開発部,08:33,19:43,60,0,10.17,2.17,False,04_開発部_勤怠_202401.csv
2024-01-26,EMP-288,社員001,開発部,08:11,19:56,60,0,10.75,2.75,False,04_開発部_勤怠_202401.csv
2024-01-29,EMP-288,社員001,開発部,08:05,20:57,60,0,11.87,3.869999999999999,False,04_開発部_勤怠_202401.csv
2024-01-30,EMP-288,社員001,開発部,09:16,19:44,60,0,9.47,1.4700000000000006,False,04_開発部_勤怠_202401.csv
2024-01-31,EMP-288,社員001,開発部,09:25,18:37,60,0,8.2,0.1999999999999993,False,04_開発部_勤怠_202401.csv
2024-01-01,EMP-444,社員002,開発部,08:27,17:16,60,0,7.82,0.0,False,04_開発部_勤怠_202401.csv
2024-01-02,EMP-444,社員002,開発部,08:18,19:56,60,0,10.63,2.630000000000001,False,04_開発部_勤怠_202401.csv
2024-01-03,EMP-444,社員002,開発部,09:00,17:30,60,1,7.5,0.0,False,04_開発部_勤怠_202401.csv
2024-01-04,EMP-444,社員002,開発部,08:24,19:13,60,0,9.82,1.8200000000000003,False,04_開発部_勤怠_202401.csv
2024-01-05,EMP-444,社員002,開発部,09:03,17:27,60,0,7.4,0.0,False,04_開発部_勤怠_202401.csv
2024-01-08,EMP-444,社員002,開発部,09:18,18:39,60,0,8.35,0.34999999999999964,False,04_開発部_勤怠_202401.csv
2024-01-09,EMP-444,社員002,開発部,08:26,19:50,60,0,10.4,2.4000000000000004,False,04_開発部_勤怠_202401.csv
2024-01-10,EMP-444,社員002,開発部,09:08,18:36,60,0,8.47,0.47000000000000064,False,04_開発部_勤怠_202401.csv
2024-01-11,EMP-444,社員002,開発部,08:54,19:07,60,0,9.22,1.2200000000000006,False,04_開発部_勤怠_202401.csv
2024-01-12,EMP-444,社員002,開発部,08:06,17:32,60,0,8.43,0.4299999999999997,False,04_開発部_勤怠_202401.csv
2024-01-15,EMP-444,社員002,開発部,09:00,17:30,60,1,7.5,0.0,False,04_開発部_勤怠_202401.csv
2024-01-16,EMP-444,社員002,開発部,08:30,19:27,60,0,9.95,1.9499999999999993,False,04_開発部_勤怠_202401.csv
2024-01-17,EMP-444,社員002,開発部,09:02,19:02,60,0,9.0,1.0,False,04_開発部_勤怠_202401.csv
2024-01-18,EMP-444,社員002,開発部,09:19,19:33,60,0,9.23,1.2300000000000004,False,04_開発部_勤怠_202401.csv
2024-01-19,EMP-444,社員002,開発部,08:49,17:40,60,0,7.85,0.0,False,04_開発部_勤怠_202401.csv
2024-01-23,EMP-444,社員002,開発部,09:06,17:50,60,0,7.73,0.0,False,04_開発部_勤怠_202401.csv
2024-01-24,EMP-444,社員002,開発部,09:00,17:30,60,1,7.5,0.0,False,04_開発部_勤怠_202401.csv
2024-01-25,EMP-444,社員002,開発部,08:10,17:17,60,0,8.12,0.11999999999999922,False,04_開発部_勤怠_202401.csv
2024-01-26,EMP-444,社員002,開発部,09:12,19:12,60,0,9.0,1.0,False,04_開発部_勤怠_202401.csv
2024-01-29,EMP-444,社員002,開発部,08:58,17:35,60,0,7.62,0.0,False,04_開発部_勤怠_202401.csv
2024-01-30,EMP-444,社員002,開発部,09:11,18:14,60,0,8.05,0.05000000000000071,False,04_開発部_勤怠_202401.csv
2024-01-31,EMP-444,社員002,開発部,09:18,17:16,60,0,6.97,0.0,False,04_開発部_勤怠_202401.csv
2024-01-01,EMP-142,社員003,開発部,09:10,17:51,60,0,7.68,0.0,False,04_開発部_勤怠_202401.csv
2024-01-02,EMP-142,社員003,開発部,09:22,18:24,60,0,8.03,0.02999999999999936,False,04_開発部_勤怠_202401.csv
2024-01-03,EMP-142,社員003,開発部,09:30,18:43,60,0,8.22,0.22000000000000064,False,04_開発部_勤怠_202401.csv
2024-01-04,EMP-142,社員003,開発部,08:30,17:16,60,0,7.77,0.0,False,04_開発部_勤怠_202401.csv
2024-01-05,EMP-142,社員003,開発部,08:43,19:14,60,0,9.52,1.5199999999999996,False,04_開発部_勤怠_202401.csv
2024-01-08,EMP-142,社員003,開発部,09:16,19:00,60,0,8.73,0.7300000000000004,False,04_開発部_勤怠_202401.csv
2024-01-09,EMP-142,社員003,開発部,09:02,18:43,60,0,8.68,0.6799999999999997,False,04_開発部_勤怠_202401.csv
2024-01-10,EMP-142,社員003,開発部,08:30,18:22,60,0,8.87,0.8699999999999992,False,04_開発部_勤怠_202401.csv
2024-01-11,EMP-142,社員003,開発部,08:47,19:59,60,0,10.2,2.1999999999999993,False,04_開発部_勤怠_202401.csv
2024-01-12,EMP-142,社員003,開発部,08:15,19:15,60,0,10.0,2.0,False,04_開発部_勤怠_202401.csv
2024-01-15,EMP-142,社員003,開発部,08:53,17:53,60,0,8.0,0.0,False,04_開発部_勤怠_202401.csv
2024-01-16,EMP-142,社員003,開発部,08:07,17:43,60,0,8.6,0.5999999999999996,False,04_開発部_勤怠_202401.csv
2024-01-17,EMP-142,社員003,開発部,08:48,19:02,60,0,9.23,1.2300000000000004,False,04_開発部_勤怠_202401.csv
2024-01-18,EMP-142,社員003,開発部,09:15,19:55,60,0,9.67,1.67,False,04_開発部_勤怠_202401.csv
2024-01-19,EMP-142,社員003,開発部,09:12,17:48,60,0,7.6,0.0,False,04_開発部_勤怠_202401.csv
2024-01-22,EMP-142,社員003,開発部,09:15,19:02,60,0,8.78,0.7799999999999994,False,04_開発部_勤怠_202401.csv
2024-01-23,EMP-142,社員003,開発部,08:29,17:44,60,0,8.25,0.25,False,04_開発部_勤怠_202401.csv
2024-01-24,EMP-142,社員003,開発部,08:00,19:13,60,0,10.22,2.2200000000000006,False,04_開発部_勤怠_202401.csv
2024-01-25,EMP-142,社員003,開発部,09:19,18:11,60,0,7.87,0.0,False,04_開発部_勤怠_202401.csv
2024-01-26,EMP-142,社員003,開発部,09:30,19:21,60,0,8.85,0.8499999999999996,False,04_開発部_勤怠_202401.csv
2024-01-29,EMP-142,社員003,開発部,08:26,19:48,60,0,10.37,2.369999999999999,False,04_開発部_勤怠_202401.csv
2024-01-30,EMP-142,社員003,開発部,09:14,17:36,60,0,7.37,0.0,False,04_開発部_勤怠_202401.csv
2024-01-31,EMP-142,社員003,開発部,08:52,17:46,60,0,7.9,0.0,False,04_開発部_勤怠_202401.csv
2024-01-01,EMP-113,社員004,開発部,09:06,20:30,60,0,10.4,2.4000000000000004,False,04_開発部_勤怠_202401.csv
2024-01-02,EMP-113,社員004,開発部,09:04,19:33,60,0,9.48,1.4800000000000004,False,04_開発部_勤怠_202401.csv
