instructor_id,name,specialty,employment_type,session_date,course_name,lesson_count,attendee_count,venue,hourly_rate,source_file,lesson_hours,lesson_cost,cost_per_attendee,workload_flag
INS-014,井上彩,語学,正社員,2024-01-11,ビジネス英語,1.0,20.0,オンライン(Teams),2761.0,02_instructor_schedule_styleB.csv,1.5,4142.0,207.1,通常
INS-014,井上彩,語学,正社員,2024-01-11,TOEIC対策,1.0,9.0,オンライン(Teams),2761.0,02_instructor_schedule_styleB.csv,1.5,4142.0,460.22,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-11,内部統制基礎,1.0,9.0,オンライン(Zoom),2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,442.44,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-11,個人情報保護法,1.0,28.0,オンライン(Zoom),2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,142.21,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-11,個人情報保護法,1.0,21.0,名古屋オフィス,2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,189.62,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-11,ハラスメント防止,1.0,8.0,大阪支社会議室,2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,497.75,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-12,顧客対応基礎,1.0,20.0,オンライン(Zoom),2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,157.05,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-12,顧客対応基礎,1.0,22.0,東京本社A会議室,2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,142.77,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-12,提案型営業,1.0,25.0,オンライン(Zoom),2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,125.64,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-12,営業データ分析,1.0,23.0,新宿研修センター,2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,136.57,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-12,ハラスメント防止,1.0,16.0,新宿研修センター,2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,228.62,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-12,個人情報保護法,1.0,23.0,名古屋オフィス,2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,159.04,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-12,顧客対応基礎,1.0,16.0,東京本社A会議室,2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,260.06,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-12,提案型営業,1.0,21.0,オンライン(Zoom),2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,198.14,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-12,データ分析基礎,1.0,20.0,東京本社A会議室,2698.0,02_instructor_schedule_styleB.csv,1.5,4047.0,202.35,通常
INS-013,松本正樹,コンプライアンス,正社員,2024-01-15,情報セキュリティ研修,1.0,29.0,オンライン(Zoom),2736.0,02_instructor_schedule_styleB.csv,1.5,4104.0,141.52,通常
INS-013,松本正樹,コンプライアンス,正社員,2024-01-15,情報セキュリティ研修,1.0,28.0,大阪支社会議室,2736.0,02_instructor_schedule_styleB.csv,1.5,4104.0,146.57,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-15,個人情報保護法,1.0,25.0,新宿研修センター,7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,475.6,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-15,内部統制基礎,1.0,29.0,オンライン(Teams),7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,410.0,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-15,セキュリティ基礎,1.0,27.0,名古屋オフィス,2201.0,02_instructor_schedule_styleB.csv,1.5,3302.0,122.3,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-15,DX推進セミナー,1.0,6.0,大阪支社会議室,2201.0,02_instructor_schedule_styleB.csv,1.5,3302.0,550.33,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-15,Pythonプログラミング入門,1.0,11.0,東京本社A会議室,2201.0,02_instructor_schedule_styleB.csv,1.5,3302.0,300.18,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-15,Pythonプログラミング入門,1.0,30.0,新宿研修センター,2201.0,02_instructor_schedule_styleB.csv,1.5,3302.0,110.07,通常
INS-001,田中一郎,マネジメント,外部講師,2024-01-15,目標管理(MBO),1.0,14.0,オンライン(Zoom),5267.0,02_instructor_schedule_styleB.csv,1.5,7900.0,564.29,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-15,セキュリティ基礎,1.0,11.0,大阪支社会議室,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,523.64,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-15,DX推進セミナー,1.0,16.0,東京本社A会議室,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,360.0,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-15,データ分析基礎,1.0,25.0,大阪支社会議室,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,230.4,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-15,クラウド活用研修,1.0,13.0,東京本社A会議室,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,443.08,通常
INS-020,池田美穂,営業スキル,正社員,2024-01-15,プレゼンスキル,1.0,17.0,大阪支社会議室,2450.0,02_instructor_schedule_styleB.csv,1.5,3675.0,216.18,通常
INS-020,池田美穂,営業スキル,正社員,2024-01-15,プレゼンスキル,1.0,10.0,名古屋オフィス,2450.0,02_instructor_schedule_styleB.csv,1.5,3675.0,367.5,通常
INS-020,池田美穂,営業スキル,正社員,2024-01-15,プレゼンスキル,1.0,27.0,名古屋オフィス,2450.0,02_instructor_schedule_styleB.csv,1.5,3675.0,136.11,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-15,営業データ分析,1.0,28.0,名古屋オフィス,2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,148.61,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-15,プレゼンスキル,1.0,7.0,名古屋オフィス,2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,594.43,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-15,営業データ分析,1.0,24.0,新宿研修センター,2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,173.38,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-15,目標管理(MBO),1.0,14.0,名古屋オフィス,7576.0,02_instructor_schedule_styleB.csv,1.5,11364.0,811.71,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-15,リーダーシップ研修,1.0,24.0,オンライン(Teams),7576.0,02_instructor_schedule_styleB.csv,1.5,11364.0,473.5,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-15,チームビルディング,1.0,18.0,新宿研修センター,7576.0,02_instructor_schedule_styleB.csv,1.5,11364.0,631.33,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-16,個人情報保護法,1.0,25.0,名古屋オフィス,7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,429.2,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-16,内部統制基礎,1.0,5.0,新宿研修センター,7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,2378.0,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-16,情報セキュリティ研修,1.0,24.0,オンライン(Teams),7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,495.42,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-16,個人情報保護法,1.0,30.0,名古屋オフィス,7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,396.33,通常
INS-020,池田美穂,営業スキル,正社員,2024-01-16,提案型営業,1.0,12.0,オンライン(Teams),2450.0,02_instructor_schedule_styleB.csv,1.5,3675.0,306.25,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-16,ネゴシエーション,1.0,9.0,オンライン(Teams),2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,462.33,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-16,営業データ分析,1.0,19.0,大阪支社会議室,2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,219.0,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-16,提案型営業,1.0,16.0,名古屋オフィス,2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,260.06,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-16,DX推進セミナー,1.0,21.0,大阪支社会議室,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,274.29,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-16,ネゴシエーション,1.0,10.0,名古屋オフィス,2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,314.1,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-16,ネゴシエーション,1.0,21.0,名古屋オフィス,2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,149.57,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-16,営業データ分析,1.0,22.0,東京本社A会議室,2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,142.77,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-16,提案型営業,1.0,13.0,大阪支社会議室,2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,241.62,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-16,ハラスメント防止,1.0,11.0,東京本社A会議室,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,420.82,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-16,情報セキュリティ研修,1.0,9.0,東京本社A会議室,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,514.33,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-16,情報セキュリティ研修,1.0,19.0,新宿研修センター,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,243.63,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-16,コンプライアンス概論,1.0,27.0,名古屋オフィス,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,171.44,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-16,コーチング入門,1.0,15.0,オンライン(Teams),6299.0,02_instructor_schedule_styleB.csv,1.5,9448.0,629.87,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-17,情報セキュリティ研修,1.0,25.0,新宿研修センター,2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,159.28,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-17,コンプライアンス概論,1.0,30.0,大阪支社会議室,2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,132.73,通常
INS-018,山口遥,語学,外部講師,2024-01-17,ビジネス英語,1.0,9.0,新宿研修センター,5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,897.33,通常
INS-018,山口遥,語学,外部講師,2024-01-17,TOEIC対策,1.0,30.0,名古屋オフィス,5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,269.2,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-17,データ分析基礎,1.0,23.0,大阪支社会議室,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,250.43,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-17,営業データ分析,1.0,14.0,名古屋オフィス,2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,224.36,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-17,プレゼンスキル,1.0,27.0,オンライン(Teams),2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,116.33,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-17,顧客対応基礎,1.0,20.0,オンライン(Zoom),2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,157.05,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-17,提案型営業,1.0,18.0,名古屋オフィス,2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,174.5,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-17,提案型営業,1.0,15.0,オンライン(Teams),2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,251.33,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-18,個人情報保護法,1.0,23.0,新宿研修センター,7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,466.52,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-18,コンプライアンス概論,1.0,29.0,新宿研修センター,7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,370.0,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-18,内部統制基礎,1.0,18.0,オンライン(Zoom),7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,596.11,通常
INS-020,池田美穂,営業スキル,正社員,2024-01-18,営業データ分析,1.0,21.0,新宿研修センター,2450.0,02_instructor_schedule_styleB.csv,1.5,3675.0,175.0,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-18,提案型営業,1.0,16.0,オンライン(Zoom),2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,235.62,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-18,ネゴシエーション,1.0,14.0,東京本社A会議室,2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,269.29,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-18,顧客対応基礎,1.0,13.0,新宿研修センター,2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,290.0,通常
INS-018,山口遥,語学,外部講師,2024-01-19,ビジネス英語,1.0,24.0,大阪支社会議室,5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,336.5,通常
INS-018,山口遥,語学,外部講師,2024-01-19,グローバルコミュニケーション,1.0,23.0,東京本社A会議室,5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,351.13,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-19,Pythonプログラミング入門,1.0,25.0,オンライン(Zoom),2201.0,02_instructor_schedule_styleB.csv,1.5,3302.0,132.08,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-19,チームビルディング,1.0,25.0,東京本社A会議室,6299.0,02_instructor_schedule_styleB.csv,1.5,9448.0,377.92,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-19,チームビルディング,1.0,20.0,オンライン(Teams),6299.0,02_instructor_schedule_styleB.csv,1.5,9448.0,472.4,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-19,1on1面談スキル,1.0,22.0,大阪支社会議室,6299.0,02_instructor_schedule_styleB.csv,1.5,9448.0,429.45,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-19,プレゼンスキル,1.0,14.0,名古屋オフィス,2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,224.36,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-19,営業データ分析,1.0,7.0,オンライン(Teams),2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,448.71,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-19,顧客対応基礎,1.0,6.0,新宿研修センター,2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,523.5,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-19,内部統制基礎,1.0,27.0,大阪支社会議室,2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,147.48,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-19,内部統制基礎,1.0,28.0,大阪支社会議室,2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,142.21,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-19,ハラスメント防止,1.0,17.0,新宿研修センター,2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,234.24,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-19,個人情報保護法,1.0,29.0,大阪支社会議室,2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,137.31,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-19,データ分析基礎,1.0,19.0,東京本社A会議室,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,303.16,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-19,DX推進セミナー,1.0,17.0,オンライン(Zoom),2527.0,02_instructor_schedule_styleB.csv,1.5,3790.0,222.94,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-19,Pythonプログラミング入門,1.0,18.0,新宿研修センター,2527.0,02_instructor_schedule_styleB.csv,1.5,3790.0,210.56,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-19,Pythonプログラミング入門,1.0,10.0,大阪支社会議室,2527.0,02_instructor_schedule_styleB.csv,1.5,3790.0,379.0,通常
INS-016,林奈央,IT・デジタル,外部講師,2024-01-19,Pythonプログラミング入門,1.0,19.0,名古屋オフィス,7358.0,02_instructor_schedule_styleB.csv,1.5,11037.0,580.89,通常
INS-016,林奈央,IT・デジタル,外部講師,2024-01-19,Pythonプログラミング入門,1.0,14.0,名古屋オフィス,7358.0,02_instructor_schedule_styleB.csv,1.5,11037.0,788.36,通常
INS-016,林奈央,IT・デジタル,外部講師,2024-01-19,セキュリティ基礎,1.0,5.0,東京本社A会議室,7358.0,02_instructor_schedule_styleB.csv,1.5,11037.0,2207.4,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-22,ネゴシエーション,1.0,24.0,オンライン(Teams),2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,157.08,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-22,ハラスメント防止,1.0,13.0,オンライン(Teams),7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,825.38,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-22,個人情報保護法,1.0,16.0,名古屋オフィス,7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,670.62,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-22,個人情報保護法,1.0,16.0,東京本社A会議室,7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,670.62,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-22,個人情報保護法,1.0,17.0,東京本社A会議室,7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,631.18,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-22,データ分析基礎,1.0,17.0,オンライン(Zoom),2698.0,02_instructor_schedule_styleB.csv,1.5,4047.0,238.06,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-22,データ分析基礎,1.0,19.0,オンライン(Zoom),2698.0,02_instructor_schedule_styleB.csv,1.5,4047.0,213.0,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-22,コンプライアンス概論,1.0,9.0,東京本社A会議室,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,514.33,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-22,情報セキュリティ研修,1.0,17.0,大阪支社会議室,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,272.29,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-22,情報セキュリティ研修,1.0,30.0,大阪支社会議室,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,154.3,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-22,情報セキュリティ研修,1.0,21.0,東京本社A会議室,7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,566.19,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-22,個人情報保護法,1.0,6.0,東京本社A会議室,7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,1981.67,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-22,内部統制基礎,1.0,9.0,オンライン(Teams),7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,1321.11,通常
INS-001,田中一郎,マネジメント,外部講師,2024-01-22,コーチング入門,1.0,21.0,新宿研修センター,5267.0,02_instructor_schedule_styleB.csv,1.5,7900.0,376.19,通常
INS-001,田中一郎,マネジメント,外部講師,2024-01-22,1on1面談スキル,1.0,15.0,オンライン(Zoom),5267.0,02_instructor_schedule_styleB.csv,1.5,7900.0,526.67,通常
INS-001,田中一郎,マネジメント,外部講師,2024-01-22,リーダーシップ研修,1.0,15.0,新宿研修センター,5267.0,02_instructor_schedule_styleB.csv,1.5,7900.0,526.67,通常
INS-020,池田美穂,営業スキル,正社員,2024-01-23,プレゼンスキル,1.0,8.0,名古屋オフィス,2450.0,02_instructor_schedule_styleB.csv,1.5,3675.0,459.38,通常
INS-020,池田美穂,営業スキル,正社員,2024-01-23,提案型営業,1.0,23.0,大阪支社会議室,2450.0,02_instructor_schedule_styleB.csv,1.5,3675.0,159.78,通常
INS-020,池田美穂,営業スキル,正社員,2024-01-23,ネゴシエーション,1.0,30.0,オンライン(Teams),2450.0,02_instructor_schedule_styleB.csv,1.5,3675.0,122.5,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-23,プレゼンスキル,1.0,13.0,オンライン(Teams),2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,241.62,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-23,クラウド活用研修,1.0,10.0,オンライン(Zoom),2527.0,02_instructor_schedule_styleB.csv,1.5,3790.0,379.0,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-23,DX推進セミナー,1.0,25.0,オンライン(Teams),2527.0,02_instructor_schedule_styleB.csv,1.5,3790.0,151.6,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-23,提案型営業,1.0,8.0,新宿研修センター,2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,471.25,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-23,顧客対応基礎,1.0,5.0,名古屋オフィス,2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,754.0,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-23,提案型営業,1.0,15.0,名古屋オフィス,2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,251.33,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-23,営業データ分析,1.0,9.0,名古屋オフィス,2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,418.89,通常
INS-016,林奈央,IT・デジタル,外部講師,2024-01-23,DX推進セミナー,1.0,20.0,オンライン(Teams),7358.0,02_instructor_schedule_styleB.csv,1.5,11037.0,551.85,通常
INS-016,林奈央,IT・デジタル,外部講師,2024-01-23,クラウド活用研修,1.0,28.0,東京本社A会議室,7358.0,02_instructor_schedule_styleB.csv,1.5,11037.0,394.18,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-23,内部統制基礎,1.0,26.0,名古屋オフィス,7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,457.31,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-23,内部統制基礎,1.0,21.0,名古屋オフィス,7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,566.19,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-24,チームビルディング,1.0,22.0,大阪支社会議室,7576.0,02_instructor_schedule_styleB.csv,1.5,11364.0,516.55,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-24,リーダーシップ研修,1.0,12.0,大阪支社会議室,7576.0,02_instructor_schedule_styleB.csv,1.5,11364.0,947.0,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-24,目標管理(MBO),1.0,29.0,大阪支社会議室,7576.0,02_instructor_schedule_styleB.csv,1.5,11364.0,391.86,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-24,情報セキュリティ研修,1.0,20.0,大阪支社会議室,7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,536.5,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-24,内部統制基礎,1.0,22.0,オンライン(Teams),7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,487.73,通常
INS-018,山口遥,語学,外部講師,2024-01-24,TOEIC対策,1.0,17.0,大阪支社会議室,5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,475.06,通常
INS-018,山口遥,語学,外部講師,2024-01-24,英語プレゼン,1.0,29.0,新宿研修センター,5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,278.48,通常
INS-018,山口遥,語学,外部講師,2024-01-24,英語プレゼン,1.0,14.0,東京本社A会議室,5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,576.86,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-24,セキュリティ基礎,1.0,25.0,大阪支社会議室,2527.0,02_instructor_schedule_styleB.csv,1.5,3790.0,151.6,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-24,Pythonプログラミング入門,1.0,28.0,名古屋オフィス,2527.0,02_instructor_schedule_styleB.csv,1.5,3790.0,135.36,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-24,セキュリティ基礎,1.0,11.0,新宿研修センター,2527.0,02_instructor_schedule_styleB.csv,1.5,3790.0,344.55,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-24,コンプライアンス概論,1.0,24.0,オンライン(Teams),7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,495.42,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-24,情報セキュリティ研修,1.0,23.0,新宿研修センター,7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,516.96,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-24,個人情報保護法,1.0,12.0,東京本社A会議室,7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,990.83,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-25,提案型営業,1.0,10.0,名古屋オフィス,2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,377.0,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-25,顧客対応基礎,1.0,25.0,名古屋オフィス,2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,150.8,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-25,提案型営業,1.0,20.0,オンライン(Teams),2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,188.5,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-25,プレゼンスキル,1.0,11.0,大阪支社会議室,2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,342.73,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-25,データ分析基礎,1.0,25.0,オンライン(Zoom),2698.0,02_instructor_schedule_styleB.csv,1.5,4047.0,161.88,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-25,Pythonプログラミング入門,1.0,12.0,オンライン(Zoom),2698.0,02_instructor_schedule_styleB.csv,1.5,4047.0,337.25,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-25,クラウド活用研修,1.0,28.0,オンライン(Teams),2698.0,02_instructor_schedule_styleB.csv,1.5,4047.0,144.54,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-25,セキュリティ基礎,1.0,10.0,名古屋オフィス,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,576.0,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-25,営業データ分析,1.0,17.0,名古屋オフィス,2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,244.76,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-25,提案型営業,1.0,10.0,オンライン(Teams),2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,416.1,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-25,コンプライアンス概論,1.0,8.0,大阪支社会議室,2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,457.25,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-25,個人情報保護法,1.0,14.0,名古屋オフィス,2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,261.29,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-25,内部統制基礎,1.0,25.0,オンライン(Zoom),2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,146.32,通常
