student_id,student_name,subject,attendance_rate,midterm_score,final_score,assignment_rate,engagement_score,enrollment_month,course,source_file,score_imputed,dropout_risk_score,risk_category
SID-128,受講生128,物理,91.1,97.6,61.4,90.5,4,5,応用コース,02_student_data_B_202401.csv,False,85.9,低リスク
SID-128,受講生128,国語,89.2,65.7,70.0,78.0,5,5,応用コース,02_student_data_B_202401.csv,False,78.3,低リスク
SID-128,受講生128,情報,85.5,79.0,81.2,75.0,3,5,応用コース,02_student_data_B_202401.csv,False,79.7,低リスク
SID-129,受講生129,数学,83.2,68.3,82.0,83.2,4,9,応用コース,02_student_data_B_202401.csv,False,78.8,低リスク
SID-129,受講生129,英語,84.4,65.8,97.7,77.7,4,9,応用コース,02_student_data_B_202401.csv,False,80.9,低リスク
SID-129,受講生129,物理,82.5,70.1,99.3,90.4,4,9,応用コース,02_student_data_B_202401.csv,False,83.6,低リスク
SID-129,受講生129,国語,99.7,68.1,99.0,80.1,4,9,応用コース,02_student_data_B_202401.csv,False,87.5,低リスク
SID-129,受講生129,情報,92.5,79.7,75.4,98.3,3,9,応用コース,02_student_data_B_202401.csv,False,84.6,低リスク
SID-130,受講生130,数学,84.9,59.5,61.2,84.2,2,12,上級コース,02_student_data_B_202401.csv,False,70.7,低リスク
SID-130,受講生130,英語,66.2,73.1,59.2,77.6,3,12,上級コース,02_student_data_B_202401.csv,False,67.4,低リスク
SID-130,受講生130,物理,75.7,66.8,56.4,63.9,2,12,上級コース,02_student_data_B_202401.csv,False,65.3,低リスク
SID-130,受講生130,国語,69.9,71.4,45.9,77.7,3,12,上級コース,02_student_data_B_202401.csv,False,65.7,低リスク
SID-130,受講生130,情報,65.1,54.0,61.9,61.5,3,12,上級コース,02_student_data_B_202401.csv,False,60.4,中リスク
SID-131,受講生131,数学,76.8,67.1,59.7,69.1,2,12,応用コース,02_student_data_B_202401.csv,False,67.2,低リスク
SID-131,受講生131,英語,76.9,55.2,59.1,82.0,3,12,応用コース,02_student_data_B_202401.csv,False,67.3,低リスク
SID-131,受講生131,物理,78.3,61.8,53.0,62.1,3,12,応用コース,02_student_data_B_202401.csv,False,65.3,低リスク
SID-131,受講生131,国語,65.2,74.7,50.6,80.4,2,12,応用コース,02_student_data_B_202401.csv,False,64.9,中リスク
SID-131,受講生131,情報,68.4,57.1,55.5,68.1,3,12,応用コース,02_student_data_B_202401.csv,False,62.0,中リスク
SID-132,受講生132,数学,99.2,95.6,66.1,94.4,5,4,応用コース,02_student_data_B_202401.csv,False,91.0,低リスク
SID-132,受講生132,英語,83.0,97.0,80.7,83.4,5,4,応用コース,02_student_data_B_202401.csv,False,87.0,低リスク
SID-132,受講生132,物理,80.2,73.7,96.6,94.9,3,4,応用コース,02_student_data_B_202401.csv,False,82.5,低リスク
SID-132,受講生132,国語,99.4,68.5,83.7,81.4,5,4,応用コース,02_student_data_B_202401.csv,False,85.9,低リスク
SID-132,受講生132,情報,86.4,74.9,83.0,79.6,4,4,応用コース,02_student_data_B_202401.csv,False,81.3,低リスク
SID-133,受講生133,数学,74.4,66.3,48.2,83.3,3,8,基礎コース,02_student_data_B_202401.csv,False,67.2,低リスク
SID-133,受講生133,英語,81.4,66.3,62.8,77.9,3,8,基礎コース,02_student_data_B_202401.csv,False,71.8,低リスク
SID-133,受講生133,物理,82.5,65.3,52.0,62.5,3,8,基礎コース,02_student_data_B_202401.csv,False,67.5,低リスク
SID-133,受講生133,国語,66.3,56.0,46.5,73.7,3,8,基礎コース,02_student_data_B_202401.csv,False,60.1,中リスク
SID-133,受講生133,情報,68.2,65.3,64.8,80.5,2,8,基礎コース,02_student_data_B_202401.csv,False,66.5,低リスク
SID-134,受講生134,数学,76.0,64.1,56.8,76.4,2,8,基礎コース,02_student_data_B_202401.csv,False,66.7,低リスク
SID-134,受講生134,英語,69.2,74.5,47.5,80.7,3,8,基礎コース,02_student_data_B_202401.csv,False,67.0,低リスク
SID-134,受講生134,物理,69.9,68.6,47.1,79.4,3,8,基礎コース,02_student_data_B_202401.csv,False,65.4,低リスク
SID-134,受講生134,国語,76.8,52.8,47.0,78.8,2,8,基礎コース,02_student_data_B_202401.csv,False,62.5,中リスク
SID-134,受講生134,情報,82.8,69.1,62.5,67.0,2,8,基礎コース,02_student_data_B_202401.csv,False,70.1,低リスク
SID-135,受講生135,数学,61.3,53.2,22.7,41.4,1,5,基礎コース,02_student_data_B_202401.csv,False,45.5,中リスク
SID-135,受講生135,英語,51.8,46.0,34.2,50.0,1,5,基礎コース,02_student_data_B_202401.csv,False,44.0,中リスク
SID-135,受講生135,物理,49.4,24.9,28.0,60.1,1,5,基礎コース,02_student_data_B_202401.csv,False,38.1,高リスク
SID-135,受講生135,国語,51.3,47.6,21.9,38.9,2,5,基礎コース,02_student_data_B_202401.csv,False,41.3,中リスク
SID-135,受講生135,情報,46.9,54.5,41.2,51.6,2,5,基礎コース,02_student_data_B_202401.csv,False,47.3,中リスク
SID-136,受講生136,数学,68.7,65.9,54.5,83.1,2,10,上級コース,02_student_data_B_202401.csv,False,65.1,低リスク
SID-136,受講生136,英語,80.3,61.2,63.7,84.4,2,10,上級コース,02_student_data_B_202401.csv,False,70.1,低リスク
SID-136,受講生136,物理,77.9,73.0,51.2,82.2,2,10,上級コース,02_student_data_B_202401.csv,False,69.3,低リスク
SID-136,受講生136,国語,67.0,66.2,64.6,75.4,3,10,上級コース,02_student_data_B_202401.csv,False,66.7,低リスク
SID-136,受講生136,情報,77.3,53.8,50.4,66.7,2,10,上級コース,02_student_data_B_202401.csv,False,61.8,中リスク
SID-137,受講生137,数学,92.0,80.5,69.8,97.1,3,9,応用コース,02_student_data_B_202401.csv,False,83.3,低リスク
SID-137,受講生137,英語,88.9,79.3,67.3,93.3,4,9,応用コース,02_student_data_B_202401.csv,False,82.1,低リスク
SID-137,受講生137,物理,89.0,65.6,98.6,95.4,4,9,応用コース,02_student_data_B_202401.csv,False,85.3,低リスク
SID-137,受講生137,国語,97.4,96.7,73.5,90.3,5,9,応用コース,02_student_data_B_202401.csv,False,91.5,低リスク
SID-137,受講生137,情報,92.2,74.4,68.9,77.8,3,9,応用コース,02_student_data_B_202401.csv,False,78.8,低リスク
SID-138,受講生138,数学,63.4,46.6,29.5,37.2,2,12,応用コース,02_student_data_B_202401.csv,False,46.6,中リスク
SID-138,受講生138,英語,53.6,39.1,47.6,60.6,1,12,応用コース,02_student_data_B_202401.csv,False,47.1,中リスク
SID-138,受講生138,物理,65.5,53.8,34.0,31.7,2,12,応用コース,02_student_data_B_202401.csv,False,49.2,中リスク
SID-138,受講生138,国語,42.5,33.7,27.7,35.9,2,12,応用コース,02_student_data_B_202401.csv,False,35.5,高リスク
SID-138,受講生138,情報,45.9,53.6,42.8,52.4,2,12,応用コース,02_student_data_B_202401.csv,False,47.1,中リスク
SID-139,受講生139,数学,78.5,58.3,61.2,64.7,2,10,基礎コース,02_student_data_B_202401.csv,False,65.2,低リスク
SID-139,受講生139,英語,71.0,56.4,62.8,76.4,3,10,基礎コース,02_student_data_B_202401.csv,False,65.5,低リスク
SID-139,受講生139,物理,74.0,65.8,49.0,76.8,3,10,基礎コース,02_student_data_B_202401.csv,False,66.2,低リスク
SID-139,受講生139,国語,70.5,54.1,53.3,68.3,2,10,基礎コース,02_student_data_B_202401.csv,False,60.4,中リスク
SID-139,受講生139,情報,74.1,54.8,49.8,73.5,2,10,基礎コース,02_student_data_B_202401.csv,False,61.9,中リスク
SID-140,受講生140,数学,93.8,98.0,77.1,97.5,3,7,上級コース,02_student_data_B_202401.csv,False,89.9,低リスク
SID-140,受講生140,英語,82.0,66.5,88.9,94.0,4,7,上級コース,02_student_data_B_202401.csv,False,81.0,低リスク
SID-140,受講生140,物理,81.1,92.2,75.1,82.6,5,7,上級コース,02_student_data_B_202401.csv,False,83.8,低リスク
SID-140,受講生140,国語,83.5,99.9,62.5,95.7,4,7,上級コース,02_student_data_B_202401.csv,False,84.8,低リスク
SID-140,受講生140,情報,94.7,89.9,94.3,79.6,4,7,上級コース,02_student_data_B_202401.csv,False,90.2,低リスク
SID-141,受講生141,数学,80.0,85.9,74.2,78.1,4,4,応用コース,03_受講生データ_C班_202401.csv,False,79.8,低リスク
SID-141,受講生141,英語,86.6,67.5,62.3,97.9,3,4,応用コース,03_受講生データ_C班_202401.csv,False,76.8,低リスク
SID-141,受講生141,物理,86.2,99.4,98.6,78.6,3,4,応用コース,03_受講生データ_C班_202401.csv,False,89.0,低リスク
SID-141,受講生141,国語,92.0,89.2,63.8,79.7,5,4,応用コース,03_受講生データ_C班_202401.csv,False,84.2,低リスク
SID-141,受講生141,情報,81.5,86.1,99.5,91.8,3,4,応用コース,03_受講生データ_C班_202401.csv,False,86.2,低リスク
SID-142,受講生142,数学,84.7,67.0,46.0,81.7,3,10,上級コース,03_受講生データ_C班_202401.csv,False,70.3,低リスク
SID-142,受講生142,英語,72.3,50.1,57.7,83.4,3,10,上級コース,03_受講生データ_C班_202401.csv,False,64.4,中リスク
SID-142,受講生142,物理,74.8,54.3,46.4,62.0,2,10,上級コース,03_受講生データ_C班_202401.csv,False,59.6,中リスク
SID-142,受講生142,国語,79.5,71.6,48.6,67.2,2,10,上級コース,03_受講生データ_C班_202401.csv,False,66.8,低リスク
SID-142,受講生142,情報,65.5,63.8,62.5,76.2,2,10,上級コース,03_受講生データ_C班_202401.csv,False,64.1,中リスク
SID-143,受講生143,数学,87.8,84.4,63.8,78.9,4,12,基礎コース,03_受講生データ_C班_202401.csv,False,80.2,低リスク
SID-143,受講生143,英語,95.2,97.3,96.7,91.2,5,12,基礎コース,03_受講生データ_C班_202401.csv,False,95.7,低リスク
SID-143,受講生143,物理,98.6,79.6,60.1,76.6,3,12,基礎コース,03_受講生データ_C班_202401.csv,False,80.4,低リスク
SID-143,受講生143,国語,81.9,77.3,88.1,94.8,3,12,基礎コース,03_受講生データ_C班_202401.csv,False,82.3,低リスク
SID-143,受講生143,情報,91.8,70.1,89.9,83.9,4,12,基礎コース,03_受講生データ_C班_202401.csv,False,84.0,低リスク
SID-144,受講生144,数学,85.6,76.6,71.0,95.3,3,7,上級コース,03_受講生データ_C班_202401.csv,False,80.1,低リスク
SID-144,受講生144,英語,95.2,89.3,65.6,95.2,5,7,上級コース,03_受講生データ_C班_202401.csv,False,88.0,低リスク
SID-144,受講生144,物理,83.9,87.7,79.3,86.0,5,7,上級コース,03_受講生データ_C班_202401.csv,False,85.1,低リスク
SID-144,受講生144,国語,82.2,83.1,64.0,79.1,3,7,上級コース,03_受講生データ_C班_202401.csv,False,76.7,低リスク
SID-144,受講生144,情報,99.1,75.0,74.2,83.1,3,7,上級コース,03_受講生データ_C班_202401.csv,False,83.2,低リスク
SID-145,受講生145,数学,83.0,64.1,68.0,67.5,2,10,応用コース,03_受講生データ_C班_202401.csv,False,70.0,低リスク
SID-145,受講生145,英語,76.1,58.6,65.0,82.0,2,10,応用コース,03_受講生データ_C班_202401.csv,False,67.8,低リスク
SID-145,受講生145,物理,74.5,74.3,58.8,66.8,3,10,応用コース,03_受講生データ_C班_202401.csv,False,68.9,低リスク
SID-145,受講生145,国語,65.7,70.1,47.5,67.7,2,10,応用コース,03_受講生データ_C班_202401.csv,False,61.4,中リスク
SID-145,受講生145,情報,76.3,51.1,47.0,77.4,2,10,応用コース,03_受講生データ_C班_202401.csv,False,61.7,中リスク
SID-146,受講生146,数学,89.5,76.9,69.1,79.7,3,9,基礎コース,03_受講生データ_C班_202401.csv,False,78.8,低リスク
SID-146,受講生146,英語,95.3,98.3,65.6,99.0,3,9,基礎コース,03_受講生データ_C班_202401.csv,False,88.4,低リスク
SID-146,受講生146,物理,92.8,89.8,88.2,95.5,4,9,基礎コース,03_受講生データ_C班_202401.csv,False,90.6,低リスク
SID-146,受講生146,国語,89.7,83.7,73.0,77.6,4,9,基礎コース,03_受講生データ_C班_202401.csv,False,82.3,低リスク
SID-146,受講生146,情報,80.7,74.6,63.8,79.8,4,9,基礎コース,03_受講生データ_C班_202401.csv,False,75.4,低リスク
SID-147,受講生147,数学,77.8,65.7,55.5,62.3,2,9,上級コース,03_受講生データ_C班_202401.csv,False,65.3,低リスク
SID-147,受講生147,英語,72.1,68.0,59.5,72.3,2,9,上級コース,03_受講生データ_C班_202401.csv,False,66.2,低リスク
SID-147,受講生147,物理,74.7,74.2,63.9,72.4,3,9,上級コース,03_受講生データ_C班_202401.csv,False,70.8,低リスク
SID-147,受講生147,国語,65.5,73.6,53.0,66.4,2,9,上級コース,03_受講生データ_C班_202401.csv,False,63.1,中リスク
SID-147,受講生147,情報,85.0,68.0,46.2,61.5,2,9,上級コース,03_受講生データ_C班_202401.csv,False,66.5,低リスク
SID-148,受講生148,数学,92.0,67.5,97.3,98.4,3,5,上級コース,03_受講生データ_C班_202401.csv,False,85.8,低リスク
SID-148,受講生148,英語,90.9,86.6,71.7,76.6,3,5,上級コース,03_受講生データ_C班_202401.csv,False,81.8,低リスク
SID-148,受講生148,物理,82.0,68.0,72.4,75.3,5,5,上級コース,03_受講生データ_C班_202401.csv,False,76.5,低リスク
SID-148,受講生148,国語,88.7,89.8,92.1,90.1,3,5,上級コース,03_受講生データ_C班_202401.csv,False,87.9,低リスク
SID-148,受講生148,情報,88.1,94.7,80.3,80.6,5,5,上級コース,03_受講生データ_C班_202401.csv,False,87.7,低リスク
SID-149,受講生149,数学,83.9,56.9,45.7,66.1,2,8,上級コース,03_受講生データ_C班_202401.csv,False,63.9,中リスク
SID-149,受講生149,英語,72.0,63.1,67.1,67.3,2,8,上級コース,03_受講生データ_C班_202401.csv,False,65.7,低リスク
SID-149,受講生149,物理,75.4,58.5,65.5,63.9,2,8,上級コース,03_受講生データ_C班_202401.csv,False,65.0,低リスク
SID-149,受講生149,国語,75.1,66.8,64.9,74.7,2,8,上級コース,03_受講生データ_C班_202401.csv,False,68.4,低リスク
SID-149,受講生149,情報,80.5,59.8,45.8,62.9,3,8,上級コース,03_受講生データ_C班_202401.csv,False,64.2,中リスク
SID-150,受講生150,数学,86.6,82.3,74.3,89.0,3,8,上級コース,03_受講生データ_C班_202401.csv,False,81.6,低リスク
SID-150,受講生150,英語,89.6,88.7,86.7,83.0,3,8,上級コース,03_受講生データ_C班_202401.csv,False,85.8,低リスク
SID-150,受講生150,物理,91.7,85.9,72.6,83.3,4,8,上級コース,03_受講生データ_C班_202401.csv,False,84.3,低リスク
SID-150,受講生150,国語,93.9,87.7,65.4,86.0,3,8,上級コース,03_受講生データ_C班_202401.csv,False,83.3,低リスク
SID-150,受講生150,情報,80.7,94.9,66.5,87.7,5,8,上級コース,03_受講生データ_C班_202401.csv,False,83.4,低リスク
SID-151,受講生151,数学,73.5,50.3,67.9,71.4,2,10,上級コース,03_受講生データ_C班_202401.csv,False,63.8,中リスク
SID-151,受講生151,英語,70.7,71.7,68.1,73.9,3,10,上級コース,03_受講生データ_C班_202401.csv,False,69.9,低リスク
SID-151,受講生151,物理,69.1,67.1,58.7,83.6,3,10,上級コース,03_受講生データ_C班_202401.csv,False,67.7,低リスク
SID-151,受講生151,国語,70.4,53.5,62.5,84.4,2,10,上級コース,03_受講生データ_C班_202401.csv,False,64.4,中リスク
SID-151,受講生151,情報,65.6,68.5,68.2,61.9,3,10,上級コース,03_受講生データ_C班_202401.csv,False,65.5,低リスク
SID-152,受講生152,数学,78.8,66.2,46.7,80.9,2,10,応用コース,03_受講生データ_C班_202401.csv,False,66.9,低リスク
SID-152,受講生152,英語,75.5,72.7,66.9,80.3,2,10,応用コース,03_受講生データ_C班_202401.csv,False,71.3,低リスク
SID-152,受講生152,物理,70.0,62.6,47.5,76.5,3,10,応用コース,03_受講生データ_C班_202401.csv,False,63.6,中リスク
SID-152,受講生152,国語,67.7,62.8,46.4,67.5,3,10,応用コース,03_受講生データ_C班_202401.csv,False,61.3,中リスク
SID-152,受講生152,情報,77.4,69.7,46.4,81.3,2,10,応用コース,03_受講生データ_C班_202401.csv,False,67.2,低リスク
SID-153,受講生153,数学,97.2,77.0,86.4,85.1,4,8,上級コース,03_受講生データ_C班_202401.csv,False,87.1,低リスク
SID-153,受講生153,英語,90.6,68.0,95.1,98.1,3,8,上級コース,03_受講生データ_C班_202401.csv,False,84.9,低リスク
SID-153,受講生153,物理,96.4,84.7,82.3,99.6,4,8,上級コース,03_受講生データ_C班_202401.csv,False,90.1,低リスク
SID-153,受講生153,国語,81.5,84.7,73.2,83.1,3,8,上級コース,03_受講生データ_C班_202401.csv,False,79.3,低リスク
SID-153,受講生153,情報,80.1,85.9,70.6,79.7,3,8,上級コース,03_受講生データ_C班_202401.csv,False,78.1,低リスク
SID-154,受講生154,数学,87.3,95.8,73.5,92.0,3,6,上級コース,03_受講生データ_C班_202401.csv,False,85.5,低リスク
SID-154,受講生154,英語,95.1,76.5,92.9,92.3,5,6,上級コース,03_受講生データ_C班_202401.csv,False,89.8,低リスク
SID-154,受講生154,物理,80.0,66.2,99.6,94.6,4,6,上級コース,03_受講生データ_C班_202401.csv,False,82.4,低リスク
SID-154,受講生154,国語,98.8,96.6,60.8,94.8,3,6,上級コース,03_受講生データ_C班_202401.csv,False,87.6,低リスク
SID-154,受講生154,情報,95.8,65.2,71.5,93.8,4,6,上級コース,03_受講生データ_C班_202401.csv,False,81.9,低リスク
SID-155,受講生155,数学,80.9,65.5,52.5,67.8,3,10,基礎コース,03_受講生データ_C班_202401.csv,False,67.9,低リスク
SID-155,受講生155,英語,73.8,61.2,58.8,70.2,3,10,基礎コース,03_受講生データ_C班_202401.csv,False,65.9,低リスク
SID-155,受講生155,物理,76.1,60.8,65.7,82.7,2,10,基礎コース,03_受講生データ_C班_202401.csv,False,68.6,低リスク
SID-155,受講生155,国語,76.3,61.1,62.6,81.0,3,10,基礎コース,03_受講生データ_C班_202401.csv,False,69.2,低リスク
SID-155,受講生155,情報,76.3,67.5,63.7,76.9,2,10,基礎コース,03_受講生データ_C班_202401.csv,False,69.1,低リスク
SID-156,受講生156,数学,69.2,62.5,59.7,60.1,3,10,上級コース,03_受講生データ_C班_202401.csv,False,63.3,中リスク
SID-156,受講生156,英語,82.1,65.3,48.2,80.4,2,10,上級コース,03_受講生データ_C班_202401.csv,False,68.0,低リスク
SID-156,受講生156,物理,80.2,59.8,66.4,70.4,3,10,上級コース,03_受講生データ_C班_202401.csv,False,69.4,低リスク
SID-156,受講生156,国語,76.4,50.0,61.1,78.0,2,10,上級コース,03_受講生データ_C班_202401.csv,False,64.4,中リスク
SID-156,受講生156,情報,74.9,70.2,62.0,67.0,3,10,上級コース,03_受講生データ_C班_202401.csv,False,68.7,低リスク
SID-157,受講生157,数学,99.2,89.8,99.5,99.3,4,6,上級コース,03_受講生データ_C班_202401.csv,False,95.7,低リスク
SID-157,受講生157,英語,95.1,86.3,66.9,88.6,5,6,上級コース,03_受講生データ_C班_202401.csv,False,86.5,低リスク
SID-157,受講生157,物理,95.3,83.2,94.7,77.7,4,6,上級コース,03_受講生データ_C班_202401.csv,False,88.5,低リスク
SID-157,受講生157,国語,90.1,80.1,64.3,78.8,4,6,上級コース,03_受講生データ_C班_202401.csv,False,80.0,低リスク
SID-157,受講生157,情報,96.8,82.0,61.9,75.4,3,6,上級コース,03_受講生データ_C班_202401.csv,False,80.6,低リスク
SID-158,受講生158,数学,68.3,67.6,64.9,65.7,2,8,上級コース,03_受講生データ_C班_202401.csv,False,64.9,中リスク
SID-158,受講生158,英語,76.8,53.9,52.6,82.2,3,8,上級コース,03_受講生データ_C班_202401.csv,False,65.7,低リスク
SID-158,受講生158,物理,82.7,55.6,53.3,71.8,3,8,上級コース,03_受講生データ_C班_202401.csv,False,66.8,低リスク
SID-158,受講生158,国語,74.6,74.9,47.9,81.3,2,8,上級コース,03_受講生データ_C班_202401.csv,False,67.9,低リスク
SID-158,受講生158,情報,76.1,58.6,58.0,67.3,3,8,上級コース,03_受講生データ_C班_202401.csv,False,65.5,低リスク
SID-159,受講生159,数学,64.0,37.4,47.8,51.8,1,12,応用コース,03_受講生データ_C班_202401.csv,False,49.1,中リスク
SID-159,受講生159,英語,61.3,37.6,47.1,36.5,2,12,応用コース,03_受講生データ_C班_202401.csv,False,47.0,中リスク
SID-159,受講生159,物理,69.2,48.4,45.8,46.9,2,12,応用コース,03_受講生データ_C班_202401.csv,False,53.8,中リスク
SID-159,受講生159,国語,49.2,46.7,24.2,40.7,2,12,応用コース,03_受講生データ_C班_202401.csv,False,41.1,中リスク
SID-159,受講生159,情報,53.4,31.3,31.6,58.7,1,12,応用コース,03_受講生データ_C班_202401.csv,False,41.6,中リスク
SID-160,受講生160,数学,62.4,22.6,43.0,57.7,1,8,基礎コース,03_受講生データ_C班_202401.csv,False,44.7,中リスク
SID-160,受講生160,英語,52.1,45.3,47.5,58.0,2,8,基礎コース,03_受講生データ_C班_202401.csv,False,49.0,中リスク
SID-160,受講生160,物理,54.5,47.3,28.8,58.1,1,8,基礎コース,03_受講生データ_C班_202401.csv,False,45.4,中リスク
SID-160,受講生160,国語,49.8,48.2,22.6,31.6,1,8,基礎コース,03_受講生データ_C班_202401.csv,False,38.7,高リスク
SID-160,受講生160,情報,66.1,50.9,48.5,45.3,2,8,基礎コース,03_受講生データ_C班_202401.csv,False,53.6,中リスク
SID-161,受講生161,数学,70.7,53.3,57.5,65.5,2,7,応用コース,03_受講生データ_C班_202401.csv,False,60.6,中リスク
SID-161,受講生161,英語,65.1,53.6,51.2,65.0,3,7,応用コース,03_受講生データ_C班_202401.csv,False,58.7,中リスク
SID-161,受講生161,物理,69.5,66.4,53.2,75.4,2,7,応用コース,03_受講生データ_C班_202401.csv,False,64.1,中リスク
SID-161,受講生161,国語,77.1,67.4,54.1,64.0,3,7,応用コース,03_受講生データ_C班_202401.csv,False,66.8,低リスク
SID-161,受講生161,情報,71.4,74.1,60.5,66.9,3,7,応用コース,03_受講生データ_C班_202401.csv,False,68.2,低リスク
SID-162,受講生162,数学,65.1,43.4,36.8,61.0,1,9,応用コース,03_受講生データ_C班_202401.csv,False,50.1,中リスク
SID-162,受講生162,英語,60.2,42.5,25.7,33.7,2,9,応用コース,03_受講生データ_C班_202401.csv,False,43.1,中リスク
SID-162,受講生162,物理,58.0,34.5,37.7,32.2,2,9,応用コース,03_受講生データ_C班_202401.csv,False,42.5,中リスク
SID-162,受講生162,国語,64.7,27.6,44.1,48.7,2,9,応用コース,03_受講生データ_C班_202401.csv,False,46.9,中リスク
SID-162,受講生162,情報,40.9,48.6,25.3,31.8,1,9,応用コース,03_受講生データ_C班_202401.csv,False,36.3,高リスク
SID-163,受講生163,数学,95.1,77.3,75.6,81.2,4,11,応用コース,03_受講生データ_C班_202401.csv,False,83.7,低リスク
SID-163,受講生163,英語,85.9,72.4,72.4,80.1,5,11,応用コース,03_受講生データ_C班_202401.csv,False,79.7,低リスク
SID-163,受講生163,物理,86.4,67.9,66.3,85.4,5,11,応用コース,03_受講生データ_C班_202401.csv,False,78.3,低リスク
SID-163,受講生163,国語,81.1,72.4,96.3,97.3,5,11,応用コース,03_受講生データ_C班_202401.csv,False,85.3,低リスク
SID-163,受講生163,情報,93.6,73.4,76.8,80.3,4,11,応用コース,03_受講生データ_C班_202401.csv,False,82.3,低リスク
SID-164,受講生164,数学,72.6,64.4,54.0,75.3,2,7,応用コース,03_受講生データ_C班_202401.csv,False,64.9,中リスク
SID-164,受講生164,英語,70.9,58.6,64.8,82.0,2,7,応用コース,03_受講生データ_C班_202401.csv,False,66.0,低リスク
SID-164,受講生164,物理,76.4,57.0,46.3,78.4,2,7,応用コース,03_受講生データ_C班_202401.csv,False,63.3,中リスク
SID-164,受講生164,国語,68.4,60.6,57.2,64.6,3,7,応用コース,03_受講生データ_C班_202401.csv,False,62.7,中リスク
SID-164,受講生164,情報,72.0,73.8,60.4,69.5,2,7,応用コース,03_受講生データ_C班_202401.csv,False,67.4,低リスク
SID-165,受講生165,数学,65.8,65.0,47.3,73.6,2,11,上級コース,03_受講生データ_C班_202401.csv,False,61.0,中リスク
SID-165,受講生165,英語,73.5,57.5,46.2,60.6,3,11,上級コース,03_受講生データ_C班_202401.csv,False,60.9,中リスク
SID-165,受講生165,物理,73.6,72.1,51.1,74.4,3,11,上級コース,03_受講生データ_C班_202401.csv,False,67.7,低リスク
SID-165,受講生165,国語,66.2,53.8,53.3,76.8,3,11,上級コース,03_受講生データ_C班_202401.csv,False,61.3,中リスク
SID-165,受講生165,情報,73.8,68.4,66.7,79.0,3,11,上級コース,03_受講生データ_C班_202401.csv,False,70.6,低リスク
SID-166,受講生166,数学,62.6,49.8,45.0,55.6,2,6,上級コース,03_受講生データ_C班_202401.csv,False,53.0,中リスク
SID-166,受講生166,英語,64.1,52.7,34.3,52.3,2,6,上級コース,03_受講生データ_C班_202401.csv,False,51.6,中リスク
SID-166,受講生166,物理,65.5,35.1,44.6,58.0,2,6,上級コース,03_受講生データ_C班_202401.csv,False,50.6,中リスク
SID-166,受講生166,国語,68.9,28.7,41.3,56.5,2,6,上級コース,03_受講生データ_C班_202401.csv,False,49.3,中リスク
SID-166,受講生166,情報,67.2,40.1,37.4,35.9,2,6,上級コース,03_受講生データ_C班_202401.csv,False,47.7,中リスク
SID-167,受講生167,数学,99.5,73.9,89.0,94.9,5,5,上級コース,03_受講生データ_C班_202401.csv,False,90.3,低リスク
SID-167,受講生167,英語,84.2,71.6,94.3,87.8,4,5,上級コース,03_受講生データ_C班_202401.csv,False,83.1,低リスク
SID-167,受講生167,物理,81.8,90.1,70.0,96.9,5,5,上級コース,03_受講生データ_C班_202401.csv,False,84.7,低リスク
SID-167,受講生167,国語,84.0,68.0,80.5,86.3,3,5,上級コース,03_受講生データ_C班_202401.csv,False,77.9,低リスク
SID-167,受講生167,情報,95.0,81.3,73.8,81.5,3,5,上級コース,03_受講生データ_C班_202401.csv,False,83.1,低リスク
SID-168,受講生168,数学,98.6,70.8,99.5,83.2,3,12,応用コース,03_受講生データ_C班_202401.csv,False,87.1,低リスク
SID-168,受講生168,英語,81.8,73.7,62.3,94.8,5,12,応用コース,03_受講生データ_C班_202401.csv,False,78.7,低リスク
SID-168,受講生168,物理,86.7,88.2,85.2,98.5,4,12,応用コース,03_受講生データ_C班_202401.csv,False,88.0,低リスク
SID-168,受講生168,国語,99.2,88.8,92.7,94.8,4,12,応用コース,03_受講生データ_C班_202401.csv,False,93.4,低リスク
SID-168,受講生168,情報,94.1,67.7,90.3,99.0,4,12,応用コース,03_受講生データ_C班_202401.csv,False,86.5,低リスク
SID-169,受講生169,数学,81.7,94.3,97.3,80.7,4,9,上級コース,03_受講生データ_C班_202401.csv,False,87.5,低リスク
SID-169,受講生169,英語,98.6,98.6,65.1,83.7,4,9,上級コース,03_受講生データ_C班_202401.csv,False,88.5,低リスク
SID-169,受講生169,物理,94.0,72.8,73.0,75.6,5,9,上級コース,03_受講生データ_C班_202401.csv,False,82.0,低リスク
SID-169,受講生169,国語,91.2,87.9,86.0,94.5,3,9,上級コース,03_受講生データ_C班_202401.csv,False,87.8,低リスク
SID-169,受講生169,情報,88.3,74.6,60.6,80.2,3,9,上級コース,03_受講生データ_C班_202401.csv,False,76.2,低リスク
SID-170,受講生170,数学,68.6,50.5,48.9,76.7,2,7,基礎コース,03_受講生データ_C班_202401.csv,False,59.2,中リスク
SID-170,受講生170,英語,77.6,73.4,65.0,74.2,3,7,基礎コース,03_受講生データ_C班_202401.csv,False,72.1,低リスク
SID-170,受講生170,物理,76.3,51.5,55.8,69.8,2,7,基礎コース,03_受講生データ_C班_202401.csv,False,62.5,中リスク
SID-170,受講生170,国語,73.6,57.0,62.1,81.0,3,7,基礎コース,03_受講生データ_C班_202401.csv,False,67.1,低リスク
SID-170,受講生170,情報,77.6,63.5,45.8,78.1,3,7,基礎コース,03_受講生データ_C班_202401.csv,False,66.4,低リスク
